0	1
1	0.558188
2	0.381396
3	0.317193
4	0.281616
5	0.257345
6	0.241662
7	0.230572
8	0.221671
9	0.215095
10	0.209719
11	0.205456
12	0.201768
13	0.198463
14	0.19575
15	0.193495
16	0.191484
17	0.189658
18	0.187967
19	0.186516
20	0.185241
21	0.184017
22	0.182936
23	0.181968
24	0.181064
25	0.180188
26	0.179337
27	0.178622
28	0.177954
29	0.177315
30	0.176743
31	0.176194
32	0.175691
33	0.175187
34	0.17469
35	0.174263
36	0.17384
37	0.173462
38	0.17308
39	0.172728
