0	0	-1115.98
0	1	-1085.68
0	2	217.843
0	3	-1248.6
0	4	-990.194
0	5	-576.005
0	6	11.107
0	7	-204.856
0	8	486.501
0	9	-300.005
0	10	550.93
0	11	351.35
0	12	-432.837
0	13	753.874
0	14	809.436
0	15	1028.39
0	16	653.342
0	17	-358.684
0	18	-599.428
0	19	130.599
0	20	105.876
0	21	-720.272
0	22	-300.977
0	23	393.512
0	24	-441.954
0	25	25.0256
0	26	-499.814
0	27	-597.892
0	28	-217.008
0	29	135.089
0	30	-265.083
0	31	-200.777
0	32	613.798
0	33	966.98
0	34	1081.64
0	35	641.847
0	36	512.879
0	37	269.479
0	38	-23.908
0	39	191.762
0	40	454.705
0	41	-187.502
0	42	1131.58
0	43	652.104
0	44	487.737
0	45	867.436
0	46	287.431
0	47	298.432
0	48	406.498
0	49	-388.461
1	0	-801.328
1	1	92.1043
1	2	-665.82
1	3	-1309.12
1	4	-820.491
1	5	-601.698
1	6	-356.949
1	7	-607.247
1	8	341.152
1	9	-882.164
1	10	-60.1874
1	11	2.69277
1	12	-491.912
1	13	278.006
1	14	328.52
1	15	825.721
1	16	892.342
1	17	646.083
1	18	496.456
1	19	451.247
1	20	-409.702
1	21	-633.117
1	22	-747.211
1	23	-469.517
1	24	143.763
1	25	-617.68
1	26	-798.445
1	27	553.87
1	28	-369.989
1	29	559.345
1	30	700.428
1	31	313.254
1	32	651.578
1	33	-116.846
1	34	258.473
1	35	1113.99
1	36	880.734
1	37	-96.5983
1	38	-207.602
1	39	-451.532
1	40	1026.06
1	41	782.098
1	42	113.582
1	43	1175.38
1	44	1137.8
1	45	495.045
1	46	-233.853
1	47	-532.244
1	48	936.139
1	49	740.633
2	0	-387.3
2	1	-1173.02
2	2	-1067.76
2	3	-315.658
2	4	-907.261
2	5	-1097.86
2	6	-1121.74
2	7	-982.683
2	8	-1024.93
2	9	-909.458
2	10	-1088.29
2	11	-959.291
2	12	-1022.26
2	13	-724.058
2	14	466.486
2	15	132.774
2	16	-85.5074
2	17	-747.742
2	18	-527.948
2	19	-164.061
2	20	-121.341
2	21	-57.834
2	22	-868.221
2	23	233.07
2	24	-382.854
2	25	-658.724
2	26	57.4794
2	27	-208.577
2	28	282.287
2	29	805.215
2	30	343.577
2	31	-187.334
2	32	161.508
2	33	1100.77
2	34	1177.91
2	35	1077.2
2	36	399.757
2	37	-403.169
2	38	567.059
2	39	435.691
2	40	1126.32
2	41	618.321
2	42	-106.045
2	43	1118.52
2	44	534.419
2	45	231.496
2	46	122.937
2	47	-152.791
2	48	896.371
2	49	912.561
3	0	-940.884
3	1	-967.527
3	2	111.092
3	3	-760.64
3	4	114.349
3	5	-309.158
3	6	348.157
3	7	-875.044
3	8	-1040.03
3	9	-807.917
3	10	-1268.83
3	11	-628.959
3	12	-732.164
3	13	-469.757
3	14	67.213
3	15	-581.426
3	16	-886.44
3	17	-898.75
3	18	-187.411
3	19	-517.999
3	20	-202.553
3	21	545.734
3	22	-133.341
3	23	294.242
3	24	-390.195
3	25	-535.316
3	26	708.892
3	27	458.306
3	28	477.656
3	29	-240.684
3	30	270.356
3	31	-343.574
3	32	727.504
3	33	783.734
3	34	806.278
3	35	537.692
3	36	1057.83
3	37	-414.566
3	38	197.823
3	39	829.824
3	40	1164.21
3	41	649.953
3	42	567.027
3	43	1010.56
3	44	11.4549
3	45	444.043
3	46	-642.192
3	47	-274.791
3	48	-376.355
3	49	597.778
4	0	-708.618
4	1	-167.143
4	2	-824.749
4	3	-178.752
4	4	-1010.72
4	5	-801.011
4	6	238.474
4	7	-599.927
4	8	-582.412
4	9	-683.328
4	10	-1131.27
4	11	-295.415
4	12	148.752
4	13	-854.134
4	14	-552.4
4	15	23.6292
4	16	115.539
4	17	-273.226
4	18	-268.11
4	19	736.313
4	20	689.707
4	21	-332.11
4	22	-582.51
4	23	665.35
4	24	277.107
4	25	-511.962
4	26	305.181
4	27	-1.20628
4	28	-521.715
4	29	484.208
4	30	-430.67
4	31	233.925
4	32	-183.264
4	33	-270.226
4	34	-190.176
4	35	834.876
4	36	969.082
4	37	458.74
4	38	184.965
4	39	1035.02
4	40	1069.69
4	41	369.457
4	42	908.762
4	43	-74.8901
