0	0	1
0	1	0.00398461
0	2	3.4583e-005
0	3	-0.00243557
0	4	0.00274763
0	5	0.00223645
0	6	0.00487685
0	7	-0.00612625
0	8	0.00382577
0	9	0.00189891
0	10	0.00354127
0	11	0.000599037
0	12	-0.00821575
0	13	-0.00408847
0	14	0.000199773
0	15	0.00329167
0	16	-0.00390435
0	17	-0.00453142
0	18	-0.00441679
0	19	-0.000893788
0	20	0.00313954
0	21	0.00395992
0	22	-0.00603951
0	23	0.0026079
0	24	-0.00187885
0	25	0.00484639
0	26	0.00360238
0	27	0.00163267
0	28	0.000448057
0	29	-0.000426352
0	30	-0.00266494
0	31	-0.0010654
0	32	-0.000693503
0	33	-0.00749697
0	34	0.00233622
0	35	0.00499065
0	36	0.00526221
0	37	-0.00166176
0	38	0.00727707
0	39	-0.00222815
0	40	-0.00354957
0	41	-0.0048173
0	42	0.00191297
0	43	-0.00291499
0	44	0.0042431
0	45	-0.00121408
0	46	0.000820506
0	47	-0.00331537
0	48	-0.00505903
0	49	0.00505016
0	50	-0.0040887
0	51	0.00442562
0	52	0.00322206
0	53	0.00130703
0	54	0.00351
0	55	0.000507662
0	56	0.00147415
0	57	-0.0019117
0	58	-0.000461048
0	59	0.00281102
0	60	-0.00376133
0	61	-0.00188046
0	62	0.000371177
0	63	-0.00186323
0	64	-0.00196526
0	65	0.00570954
0	66	0.00151475
0	67	-0.000989228
0	68	0.00602096
0	69	-0.00302923
0	70	0.00427312
0	71	0.000760363
0	72	-0.00532051
0	73	-0.00616005
0	74	0.00550441
0	75	-0.000835401
0	76	0.00368715
0	77	-0.000287691
0	78	0.00178287
0	79	0.00462427
0	80	0.000398694
0	81	0.000551733
0	82	0.000649731
0	83	-0.000393537
0	84	-0.00162826
0	85	-0.00646057
0	86	0.000730491
0	87	-0.00378522
0	88	-0.0031492
0	89	0.00410423
0	90	-0.00690547
0	91	-0.00675011
0	92	0.00305812
0	93	0.00420826
0	94	0.00244543
0	95	-0.000989147
0	96	-0.00504153
0	97	-0.00659294
0	98	-0.00184426
0	99	-0.000616394
1	0	-0.000241325
1	1	0.00165411
1	2	-0.000783541
1	3	0.00111829
1	4	0.00328294
1	5	-0.00118779
1	6	-3.50208e-005
1	7	-0.00413054
1	8	-0.00143851
1	9	-0.00334051
1	10	0.000244671
1	11	0.00297133
1	12	0.00328771
1	13	-0.00346544
1	14	-0.00214541
1	15	0.00070894
1	16	-0.00128977
1	17	-0.00290427
1	18	0.00586553
1	19	0.00294368
1	20	-0.00294152
1	21	-0.00125403
1	22	-0.000664842
1	23	0.00061808
1	24	0.00423883
1	25	0.00430443
1	26	-0.00194603
1	27	0.000876269
1	28	0.00247662
1	29	0.00208566
1	30	0.00192665
1	31	-0.00288711
1	32	0.000303516
1	33	-0.00301099
1	34	0.00270182
1	35	0.00087373
1	36	-0.00490038
1	37	0.0015646
1	38	-0.000436067
1	39	0.0018887
1	40	-0.00413536
1	41	-0.00069551
1	42	0.00597491
1	43	0.000991349
1	44	-0.00310539
1	45	-0.00190646
1	46	-0.000141774
1	47	0.0012078
1	48	-0.0023829
1	49	0.00612893
1	50	0.00262317
1	51	0.00214291
1	52	0.00194837
1	53	-0.00349388
1	54	-0.00402282
1	55	-0.000646303
1	56	0.00313852
1	57	-0.000519046
1	58	0.00261289
1	59	-0.00313919
1	60	0.00165607
1	61	0.00107093
1	62	-0.0021149
1	63	-0.00142918
1	64	0.0041402
1	65	-0.00108721
1	66	3.29705e-005
1	67	0.00219614
1	68	-0.00168707
1	69	0.00124146
1	70	0.000588363
1	71	0.00202745
1	72	0.000615969
1	73	-0.00278508
1	74	-0.00155465
1	75	0.00417008
1	76	0.000499782
1	77	-0.00137711
1	78	0.000255692
1	79	-0.00277493
1	80	-0.00324122
1	81	-0.00468757
1	82	0.000471443
1	83	-0.00088729
1	84	0.00261311
1	85	-0.00195619
1	86	0.000832552
1	87	-0.00175539
1	88	0.00519735
1	89	-0.00099449
1	90	0.00155849
1	91	0.00483919
1	92	-0.000782681
1	93	0.00290175
1	94	-0.0030288
1	95	-0.00548439
1	96	-0.000103685
1	97	0.00257207
1	98	-0.006085
1	99	-0.0030548
2	0	0.00331546
2	1	-0.00110231
2	2	0.000780457
2	3	-0.003026
2	4	0.000770083
2	5	0.000304925
2	6	-0.00171952
2	7	0.00121628
2	8	0.000934625
2	9	-0.00183512
2	10	0.00280855
2	11	0.00253754
2	12	0.00249647
2	13	0.00700697
2	14	-0.000891818
2	15	-0.00215733
2	16	0.000845989
2	17	-0.00417635
2	18	0.0042949
2	19	0.00115892
2	20	0.00116408
2	21	0.00258921
2	22	-0.000250283
2	23	-0.00164324
2	24	0.00178688
2	25	0.000704285
2	26	-0.00382277
2	27	0.00254271
2	28	0.000954863
2	29	0.00177354
2	30	0.00209399
2	31	0.000617381
2	32	-0.00325487
2	33	-0.000150947
2	34	-0.000324248
2	35	0.000734267
2	36	0.000216366
2	37	-0.00414948
2	38	-0.000431006
2	39	-0.00286039
2	40	-0.00285489
2	41	0.00531463
2	42	-0.00101828
2	43	-0.00219436
2	44	-0.00120449
2	45	-0.00341057
2	46	-0.0012171
2	47	-0.00151121
2	48	0.000725015
2	49	-0.00375693
2	50	-0.00173716
2	51	0.00323768
2	52	-0.00183167
2	53	0.00247253
2	54	-0.00313251
2	55	-0.00156592
2	56	0.00371474
2	57	-0.000687865
2	58	-0.000214789
2	59	0.00409543
2	60	-0.00365603
2	61	0.00206851
2	62	0.00327267
2	63	-0.00161161
2	64	-0.0052213
2	65	0.0017936
2	66	0.00354751
2	67	0.00190608
2	68	-0.00137411
2	69	-0.00254302
2	70	0.00257069
2	71	0.00143312
2	72	-2.91434e-005
2	73	-0.000282639
2	74	-0.00176625
2	75	0.00520927
2	76	-0.000409797
2	77	0.00236908
2	78	0.00233529
2	79	0.000677374
2	80	-0.000648103
2	81	0.000910421
2	82	0.000134224
2	83	-0.00160721
2	84	-0.000417274
2	85	0.00283423
2	86	0.000119394
2	87	-0.00130445
2	88	0.00400024
2	89	0.00383042
2	90	-0.000192167
2	91	0.00282514
2	92	-0.00706527
2	93	0.0025806
2	94	0.00163503
2	95	-0.00239772
2	96	-0.00151592
2	97	-0.00252204
2	98	0.0038665
2	99	-0.000207167
3	0	-0.00439275
3	1	-0.00578727
3	2	0.000387418
3	3	-0.00655347
3	4	0.00292147
3	5	0.00140005
3	6	0.00152343
3	7	0.000757275
3	8	-0.00149452
3	9	-0.00121586
3	10	-0.00130874
3	11	-0.00373562
3	12	0.000359617
3	13	-0.00322012
3	14	0.00200747
3	15	0.00103762
3	16	-0.0024273
3	17	-0.00178994
3	18	-0.00306735
3	19	-0.00426253
3	20	0.000784416
3	21	-0.00189057
3	22	-0.00403674
3	23	0.00159763
3	24	-0.00346341
3	25	-0.00500019
3	26	0.000897896
3	27	0.00214921
3	28	-0.00026669
3	29	-0.00258808
3	30	-0.0032864
3	31	-0.00550374
3	32	-0.00117444
3	33	0.00123429
3	34	-0.00239592
3	35	-2.43741e-005
3	36	0.00505621
3	37	0.00430399
3	38	0.000813369
3	39	0.00351477
3	40	-0.00208246
3	41	0.00563817
3	42	0.00108698
3	43	-0.00101832
3	44	0.00182076
3	45	0.00301213
3	46	-0.000802853
3	47	0.00277497
3	48	-0.00368689
3	49	-0.00249865
3	50	-0.00350456
3	51	0.00182974
3	52	0.00377172
3	53	0.00301599
3	54	0.00438175
3	55	-0.00143029
3	56	-0.00660043
3	57	-0.00483897
3	58	0.000448176
3	59	0.00180554
3	60	0.00446133
3	61	-0.00199236
3	62	0.00601881
3	63	-0.00100217
3	64	-0.00263191
3	65	0.000940138
3	66	0.0010489
3	67	0.00175937
3	68	-0.001095
3	69	0.00221258
3	70	-0.00136001
3	71	-0.00346686
3	72	-0.00189222
3	73	-0.00117853
3	74	-0.00129564
3	75	0.00515717
3	76	-0.00161071
3	77	0.0025972
3	78	-0.00429208
3	79	-0.00526709
3	80	0.000126508
3	81	0.000925258
3	82	-0.00202228
3	83	0.000106265
3	84	-0.000199919
3	85	-0.000963798
3	86	-0.000396124
3	87	-0.00443562
3	88	0.00192007
3	89	-0.00362804
3	90	-0.0011498
3	91	-0.00440797
3	92	-0.0054365
3	93	-0.00138355
3	94	0.00166061
3	95	-0.000941693
3	96	0.0062959
3	97	0.00219371
3	98	0.00237114
3	99	-0.000154285
4	0	0.00175145
4	1	0.00286104
4	2	0.00513006
4	3	-8.368e-005
4	4	0.00390076
4	5	-0.00287966
4	6	-0.000435449
4	7	-0.00262198
4	8	-0.000802768
4	9	0.000135646
4	10	0.00444819
4	11	-0.000186929
4	12	-0.00209089
4	13	0.00366408
4	14	-0.00808255
4	15	0.00190936
4	16	0.00152002
4	17	0.00140539
4	18	0.00401771
4	19	-0.000742258
4	20	-0.00089923
4	21	1.32673e-005
4	22	0.00260741
4	23	0.00251917
4	24	-0.00438214
4	25	-0.00391973
4	26	0.00150476
4	27	0.00448127
4	28	0.00293538
4	29	0.00143843
4	30	0.000786233
4	31	-2.83557e-005
4	32	-0.00160459
4	33	-0.00391975
4	34	-0.00121302
4	35	-0.00388321
4	36	-0.000425473
4	37	0.00208809
4	38	-0.000845898
4	39	0.00396743
4	40	-0.000781041
4	41	-0.000601273
4	42	-0.00223401
4	43	-0.0012271
4	44	-0.000769481
4	45	0.0020076
4	46	-0.00169537
4	47	-0.00209756
4	48	0.00183422
4	49	0.00137065
4	50	-0.000889483
4	51	-0.00374353
4	52	0.000100648
4	53	-0.00168382
4	54	0.00267435
4	55	-0.00406063
4	56	0.00631257
4	57	0.00140955
4	58	-0.00268843
4	59	0.00286221
4	60	-0.00333888
4	61	-0.000345577
4	62	0.00140093
4	63	0.00272662
4	64	0.0045864
4	65	0.000348897
4	66	-0.000171686
4	67	0.00227257
4	68	0.000838031
4	69	-0.00515655
4	70	0.00366831
4	71	0.000303752
4	72	0.00368307
4	73	-0.00188826
4	74	-0.00262217
4	75	0.00605291
4	76	0.00136185
4	77	0.00390018
4	78	0.00176069
4	79	0.00064017
4	80	0.00116483
4	81	0.00032448
4	82	-0.00587158
4	83	0.00488353
4	84	-0.00141132
4	85	0.00111625
4	86	0.00100549
4	87	-0.00642184
4	88	-0.000816575
4	89	-0.00154136
4	90	0.0026023
4	91	-0.000720277
4	92	-0.00203201
4	93	0.00359565
4	94	0.000484758
4	95	0.001836
4	96	-0.00175907
4	97	-0.00316454
4	98	-0.00327841
4	99	-0.00481543
5	0	0.00153123
5	1	0.000614205
5	2	9.15023e-005
5	3	0.000898559
5	4	0.00141411
5	5	0.0040491
5	6	-0.00530319
5	7	0.000905031
5	8	-0.0051475
5	9	-0.00303629
5	10	-0.00284968
5	11	0.00318111
5	12	-0.000358445
5	13	-0.00397853
5	14	0.00220694
5	15	0.00341551
5	16	-0.000276286
5	17	0.00385908
5	18	-0.000316237
5	19	0.000797907
5	20	0.00290519
5	21	0.00026131
5	22	-0.00162548
5	23	0.00324561
5	24	2.71022e-005
5	25	-0.000821302
5	26	0.00225711
5	27	0.00293446
5	28	-0.00138195
5	29	-0.0011108
5	30	-0.000299913
5	31	-0.000189115
5	32	0.00121082
5	33	-0.00138725
5	34	-0.00100563
5	35	0.000376418
5	36	0.00296939
5	37	0.00161174
5	38	0.00608861
5	39	0.000325077
5	40	-0.000517454
5	41	0.00152751
5	42	0.00149061
5	43	0.0039275
5	44	-0.0011028
5	45	0.00105134
5	46	8.88575e-005
5	47	0.00223393
5	48	-0.00327554
5	49	0.00233274
5	50	0.0054911
5	51	0.00398534
5	52	-0.00149571
5	53	-0.0049897
5	54	-0.00595007
5	55	0.00425965
5	56	-0.00221239
5	57	-0.00258817
5	58	-0.000646455
5	59	-0.00273027
5	60	0.00296077
5	61	-0.00417446
5	62	-0.00122587
5	63	0.00302698
5	64	0.00159048
5	65	0.00125544
5	66	-0.00362001
5	67	0.00229029
5	68	-0.00155742
5	69	2.76961e-005
5	70	0.00252679
5	71	0.00413144
5	72	0.00170899
5	73	-0.000941905
5	74	0.00018004
5	75	0.000110465
5	76	0.0022224
5	77	-0.00212124
5	78	-0.000968999
5	79	-0.00129534
5	80	0.00172253
5	81	-0.000444578
5	82	-0.000292339
5	83	-0.000936943
5	84	0.00396378
5	85	-0.00277459
5	86	0.00628373
5	87	-0.00348206
5	88	-0.00236847
5	89	-0.00118248
5	90	-9.50576e-005
5	91	0.00225655
5	92	0.00395592
5	93	-0.00235439
5	94	-0.00221621
5	95	-0.00307173
5	96	0.00767185
5	97	0.000548202
5	98	6.58099e-005
5	99	0.00293219
6	0	-0.00633814
6	1	-0.000561806
6	2	0.00269311
6	3	0.000121549
6	4	-0.00538241
6	5	0.00511092
6	6	0.00472882
6	7	-0.00546375
6	8	0.000316199
6	9	-0.00204917
6	10	0.00652429
6	11	0.00258516
6	12	-0.000679004
6	13	-0.00452211
6	14	0.00239538
6	15	-0.000640787
6	16	-0.00405523
6	17	-0.00270357
6	18	-0.00268215
6	19	-0.000681588
6	20	-0.00174084
6	21	-0.00022476
6	22	-0.00840526
6	23	-0.00111539
6	24	-0.00244018
6	25	-0.000639994
6	26	-5.02871e-005
6	27	0.00388279
6	28	-0.00238614
6	29	0.00373143
6	30	0.00439701
6	31	-0.00216779
6	32	0.000908654
6	33	-0.00083612
6	34	0.00138072
6	35	0.00051351
6	36	0.00233486
6	37	0.00210705
6	38	0.00358076
6	39	-0.00487113
6	40	-0.00141734
6	41	0.00499094
6	42	0.000527904
6	43	-0.00341476
6	44	0.00103856
6	45	0.000533367
6	46	0.00174081
6	47	-0.00256713
6	48	-0.00249211
6	49	-0.00345169
6	50	0.00314774
6	51	0.00376231
6	52	0.00037403
6	53	2.22881e-005
6	54	-0.0083846
6	55	-0.000292855
6	56	0.00154942
6	57	-0.00113467
6	58	0.00453871
6	59	-0.0038793
6	60	0.0011102
6	61	0.00645792
6	62	-0.0015203
6	63	0.00223994
6	64	0.00112997
6	65	-0.00290295
6	66	-0.00164473
6	67	-0.00183489
6	68	-0.00219287
6	69	-0.00163466
6	70	0.00136898
6	71	0.00467213
6	72	0.00165223
6	73	-0.00154519
6	74	-0.00404581
6	75	0.000491357
6	76	0.00123046
6	77	-0.000308595
6	78	-0.00194796
6	79	0.00118635
6	80	0.0012699
6	81	-0.00279338
6	82	-0.00150766
6	83	-0.00207041
6	84	0.00580346
6	85	0.00167228
6	86	-0.000981655
6	87	0.0022503
6	88	0.000361493
6	89	0.00112955
6	90	0.000242144
6	91	0.00166909
6	92	0.000257332
6	93	-0.00224357
6	94	0.00410785
6	95	-0.00546509
6	96	-0.000128524
6	97	-0.00520288
6	98	0.00190499
6	99	0.00263968
7	0	0.000828109
7	1	-0.000136616
7	2	0.00136897
7	3	0.000105417
7	4	-0.000310924
7	5	-0.00732373
7	6	-0.000512328
7	7	0.00168466
7	8	-0.00153985
7	9	0.00433835
7	10	-2.37064e-005
7	11	0.00318416
7	12	-0.00111883
7	13	0.00068545
7	14	0.000829009
7	15	-0.000176353
7	16	-0.00302911
7	17	0.00708766
7	18	0.00325217
7	19	0.00203064
7	20	-0.00151
7	21	0.00196691
7	22	0.00331186
7	23	-0.00129383
7	24	-0.00215273
7	25	0.00297908
7	26	0.0067958
7	27	-0.00156543
7	28	-0.00135476
7	29	0.00294018
7	30	-0.00475226
7	31	-0.00629898
7	32	-0.00438716
7	33	-0.00337387
7	34	0.000722611
7	35	0.00275966
7	36	0.00217914
7	37	0.00191258
7	38	1.72672e-005
7	39	0.00183485
7	40	0.00496336
7	41	0.00343094
7	42	-4.10775e-005
7	43	-0.00229206
7	44	-0.00319849
7	45	0.00145559
7	46	0.000536413
7	47	-0.00159174
7	48	-0.00323431
7	49	0.00274666
7	50	-0.00173298
7	51	-0.00140915
7	52	0.00175006
7	53	0.00186071
7	54	-0.00428569
7	55	0.00315784
7	56	0.000121547
7	57	-0.000415684
7	58	-0.00380771
7	59	-0.00268994
7	60	-0.00300124
7	61	-0.00336183
7	62	-0.00425477
7	63	-0.00460472
7	64	0.00314376
7	65	0.00451509
7	66	-0.00146016
7	67	0.000377727
7	68	-2.63964e-005
7	69	0.00124773
7	70	-0.000191059
7	71	0.000332478
7	72	-0.00163158
7	73	-0.00487899
7	74	0.00248684
7	75	0.000898597
7	76	-0.00205217
7	77	0.00290606
7	78	-0.00448749
7	79	-0.000886795
7	80	-0.000595004
7	81	-0.00119669
7	82	0.00195399
7	83	0.00144764
7	84	0.00135104
7	85	0.00474668
7	86	-0.00521903
7	87	-0.0010592
7	88	0.000224023
7	89	-0.00414133
7	90	0.00315218
7	91	-0.0030942
7	92	-0.00209768
7	93	0.00193206
7	94	0.000226637
7	95	-0.000860331
7	96	-0.00571912
7	97	0.000136388
7	98	-0.00292021
7	99	0.000114737
8	0	0.00390349
8	1	0.00416192
8	2	0.00254948
8	3	-0.00180422
8	4	0.00372751
8	5	-0.00165785
8	6	-0.00051896
8	7	-0.00691666
8	8	0.000395592
8	9	-0.00297643
8	10	-0.00431676
8	11	0.00179415
8	12	-0.000503163
8	13	0.000966775
8	14	-0.00136627
8	15	-0.00224547
8	16	-0.00361593
8	17	-0.000823365
8	18	6.85586e-005
8	19	-0.000342924
8	20	-0.00254959
8	21	-0.000364575
8	22	0.00233507
8	23	0.00304879
8	24	0.000860925
8	25	0.00222531
8	26	-0.000951811
8	27	-0.00347501
8	28	0.00150472
8	29	0.0010113
8	30	0.000555823
8	31	0.00361299
8	32	0.00213978
8	33	0.0012733
8	34	0.000261956
8	35	0.00053844
8	36	-0.000834742
8	37	0.0033207
8	38	-0.000776072
8	39	0.00347332
8	40	0.0026285
8	41	-0.00288811
8	42	-0.00258131
8	43	0.00300081
8	44	-0.00132744
8	45	0.000157261
8	46	-0.00113837
8	47	-0.000614907
8	48	-0.00166263
8	49	0.00916153
8	50	0.000502187
8	51	-0.00213786
8	52	-0.00196832
8	53	-0.00288625
8	54	-0.00128052
8	55	0.0013138
8	56	-0.00402601
8	57	-0.00286905
8	58	-0.00111379
8	59	-0.0010669
8	60	0.00247975
8	61	0.00137386
8	62	0.00198013
