0	1
1	0.701214
2	0.561861
3	0.499283
4	0.46041
5	0.429891
6	0.408636
7	0.391896
8	0.377646
9	0.366291
10	0.356591
11	0.348543
12	0.34109
13	0.334132
14	0.328113
15	0.322976
16	0.318235
17	0.31366
18	0.309283
19	0.305302
20	0.301763
21	0.298134
22	0.294981
23	0.29212
24	0.289215
25	0.286418
26	0.283582
27	0.281223
28	0.279028
29	0.276765
