0	0.2
1	0.0421773
2	0.0419047
3	0.0416963
4	0.0415173
5	0.0413548
6	0.04123
7	0.0411332
8	0.0410446
9	0.0409711
10	0.0409062
11	0.0408471
12	0.0407981
13	0.0407443
14	0.0407066
15	0.040664
16	0.0406298
17	0.0405924
18	0.0405777
19	0.0405363
20	0.0405082
21	0.04048
22	0.0404595
23	0.0404432
24	0.0404165
25	0.0403897
26	0.0403711
27	0.0403582
28	0.0403388
29	0.0403208
