0	0.323974	0.294036
1	0.242147	0.216264
2	0.241918	0.215329
3	0.243186	0.217132
4	0.242637	0.21622
5	0.243304	0.217746
6	0.243115	0.217051
7	0.244201	0.217976
8	0.243618	0.216855
9	0.243192	0.216447
10	0.242931	0.217194
11	0.242765	0.217074
12	0.242033	0.216803
13	0.243123	0.217761
14	0.241783	0.21668
15	0.242135	0.217253
16	0.241541	0.216661
17	0.241552	0.21691
18	0.24124	0.216402
19	0.240669	0.215878
20	0.240317	0.215754
21	0.240191	0.216058
22	0.23997	0.216001
23	0.24055	0.216418
24	0.240448	0.215497
25	0.241176	0.216164
26	0.24158	0.216844
27	0.241991	0.216449
28	0.24263	0.216692
29	0.243047	0.216564
30	0.243803	0.216921
31	0.243589	0.216271
32	0.24379	0.216204
33	0.244081	0.216651
34	0.243997	0.216926
35	0.24324	0.215323
36	0.242692	0.215265
37	0.242544	0.215033
38	0.242308	0.214471
39	0.242177	0.214582
40	0.242627	0.214484
41	0.24201	0.215189
42	0.241523	0.214594
43	0.239898	0.21406
44	0.237158	0.211628
45	0.238377	0.211921
46	0.238915	0.212847
47	0.236849	0.210503
48	0.236188	0.211581
49	0.232963	0.210032
50	0.234301	0.211148
51	0.232038	0.208745
52	0.231015	0.209073
53	0.231369	0.210241
54	0.229249	0.209225
55	0.229121	0.21083
56	0.226464	0.208236
57	0.226199	0.210733
58	0.220605	0.205358
59	0.220403	0.208914
60	0.214049	0.205043
61	0.209776	0.20246
62	0.210409	0.210787
63	0.211211	0.208213
64	0.201203	0.199753
65	0.203372	0.221027
66	0.205886	0.210475
67	0.177051	0.193709
68	0.104022	0.127814
69	0.0152856	0.0123521
70	nan	nan
