1	0.602857
2	0.299665
3	0.193041
5	0.101283
7	0.0653099
10	0.0404875
14	0.0258347
20	0.0159092
28	0.0100176
40	0.00628287
56	0.00372176
79	0.00222972
1	0.602857
2	0.299665
3	0.193041
5	0.101283
7	0.0653099
10	0.0404875
14	0.0258347
20	0.0159092
28	0.0100176
40	0.00628287
56	0.00372176
79	0.00222972
