1	0.00900433	4
2	0.00246376	4
3	0.00186646	4
4	0.00100828	4
5	0.000900131	4
6	0.000592762	4
7	0.000549254	4
9	0.000385137	4
11	0.000305922	4
13	0.000255523	4
15	0.0001799	4
18	0.000105189	4
22	6.69936e-05	4
27	6.68745e-05	4
32	3.82011e-05	4
38	2.22157e-05	4
46	9.08265e-06	4
55	1.67773e-05	4
66	-1.06942e-05	4
79	1.41247e-05	4
95	-8.93419e-06	4
114	-3.45364e-06	4
