0	0.999999
1	0.852185
2	0.692043
3	0.603259
4	0.543085
5	0.492996
6	0.457051
7	0.427965
8	0.402804
9	0.382474
10	0.364814
11	0.349922
12	0.336073
13	0.323001
14	0.311593
15	0.301699
16	0.292652
17	0.283861
18	0.275546
19	0.268018
20	0.261321
21	0.254482
22	0.248459
23	0.242888
24	0.237412
25	0.232135
26	0.226867
27	0.222351
28	0.2181
29	0.213654
30	0.209631
31	0.205496
32	0.201873
33	0.198134
34	0.19458
35	0.191413
36	0.188024
37	0.185096
38	0.181743
39	0.178868
