0	0.999999
1	0.855645
2	0.699354
3	0.612739
4	0.554026
5	0.505165
6	0.470044
7	0.44166
8	0.417082
9	0.397219
10	0.379985
11	0.365578
12	0.352125
13	0.339413
14	0.328285
15	0.318605
16	0.309759
17	0.301155
18	0.292914
19	0.285388
20	0.278611
21	0.271708
22	0.265691
23	0.26015
24	0.254636
25	0.249299
26	0.243936
27	0.239396
28	0.235128
29	0.230639
