1	0.602749
2	0.299471
3	0.192832
5	0.100982
7	0.0649746
10	0.0400693
14	0.0254894
20	0.0157084
28	0.00976716
40	0.00593221
56	0.00358302
79	0.00221403
1	0.602749
2	0.299471
3	0.192832
5	0.100982
7	0.0649746
10	0.0400693
14	0.0254894
20	0.0157084
28	0.00976716
40	0.00593221
56	0.00358302
79	0.00221403
