1	-0.00309745	2
2	0.160203	2
3	-0.00403664	2
4	0.0648027	2
5	-0.00389667	2
6	0.0459985	2
7	-0.00335179	2
9	-0.0037523	2
11	-0.00443641	2
13	-0.00391252	2
15	-0.00365941	2
18	0.0168048	2
22	0.0152098	2
27	-0.00389221	2
32	0.0108683	2
38	0.0109411	2
46	0.010007	2
55	-0.00397588	2
66	0.0095683	2
79	-0.00281573	2
95	-0.00328385	2
114	0.00594898	2
