1	0.150542	4
2	0.0520711	4
3	0.0387042	4
4	0.0240675	4
5	0.0205388	4
6	0.0151348	4
7	0.0136511	4
9	0.00964554	4
11	0.00767187	4
13	0.00628119	4
15	0.00527209	4
18	0.00374454	4
22	0.00264944	4
27	0.00187109	4
32	0.00156662	4
38	0.00108899	4
46	0.000670227	4
55	0.000260284	4
66	0.000192291	4
79	2.22778e-05	4
95	-0.000130768	4
114	-0.000130951	4
